Id,URL,Host,Path,Status,Status Code,Method,Content Type,Client Name,Client Address,Remote Address,Request Start Time,Request End Time,Request Duration (ms),Response Start Time,Response End Time,Response Duration (ms),Duration (ms),Time Complete,Request Body Size (bytes),Response Body Size (bytes),Compressed Request Size (bytes),Compressed Response Size (bytes),Comment,Server IP Address,Server Certificate - Common Name,Server Certificate - DNSs,GraphQL Query Name
473,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=103.YM00Y&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49339,push2delay.eastmoney.com - ::1:7892,12:55:55.688,12:55:55.688,0,12:55:55.714,12:55:55.714,0,26,12:55:55.714,0,296,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
472,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=103.NQ00Y&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49335,push2delay.eastmoney.com - ::1:7892,12:55:55.688,12:55:55.688,0,12:55:55.714,12:55:55.714,0,26,12:55:55.714,0,297,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
470,https://fund.eastmoney.com/pingzhongdata/012920.js,fund.eastmoney.com,/pingzhongdata/012920.js,Completed,200,GET,application/javascript,WeChatAppEx Helper,127.0.0.1:50172,fund.eastmoney.com - ::1:7892,12:55:55.688,12:55:55.688,0,12:55:55.705,12:55:55.714,10,27,12:55:55.714,0,173959,0,35381,,fund.eastmoney.com - ::1:7892,Proxyman CA,fund.eastmoney.com,
471,https://fundmobapi.eastmoney.com/FundMNewApi/FundMNInverstPosition?product=EFund&plat=Iphone&deviceid=efundlite&version=6.5.5&appType=ttjj&MobileKey=efundlite&FCODE=012920,fundmobapi.eastmoney.com,/FundMNewApi/FundMNInverstPosition,Completed,200,GET,application/json; charset=utf-8,WeChatAppEx Helper,127.0.0.1:50171,fundmobapi.eastmoney.com - ::1:7892,12:55:55.687,12:55:55.688,0,12:55:55.714,12:55:55.714,0,26,12:55:55.714,0,1974,0,0,,fundmobapi.eastmoney.com - ::1:7892,Proxyman CA,fundmobapi.eastmoney.com,
469,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=105.SPY&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,text/plain,WeChatAppEx Helper,127.0.0.1:49336,push2delay.eastmoney.com - ::1:7892,12:55:54.919,12:55:54.920,0,12:55:54.938,12:55:54.938,0,18,12:55:54.938,0,91,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
468,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=105.QQQ&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49339,push2delay.eastmoney.com - ::1:7892,12:55:54.877,12:55:54.877,0,12:55:54.925,12:55:54.925,0,48,12:55:54.925,0,306,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
467,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=103.ES00Y&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49337,push2delay.eastmoney.com - ::1:7892,12:55:54.876,12:55:54.877,0,12:55:54.920,12:55:54.920,0,44,12:55:54.920,0,289,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
466,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=103.YM00Y&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49711,push2delay.eastmoney.com - ::1:7892,12:55:54.876,12:55:54.876,0,12:55:54.920,12:55:54.920,0,44,12:55:54.920,0,296,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
465,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=103.NQ00Y&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49336,push2delay.eastmoney.com - ::1:7892,12:55:54.876,12:55:54.876,0,12:55:54.917,12:55:54.917,0,41,12:55:54.917,0,297,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
464,"https://qt.gtimg.cn/q=sh000001,sz399001,sz399006,sz000688",qt.gtimg.cn,"/q=sh000001,sz399001,sz399006,sz000688",Completed,200,GET,text/html; charset=GBK,WeChatAppEx Helper,127.0.0.1:49719,qt.gtimg.cn - ::1:7892,12:55:54.875,12:55:54.875,0,12:55:54.942,12:55:54.942,0,67,12:55:54.942,0,1898,0,848,,qt.gtimg.cn - ::1:7892,Proxyman CA,qt.gtimg.cn,
462,"https://hq.sinajs.cn/rn=1787288154857&list=gb_qqq,gb_spy,gb_dia",hq.sinajs.cn,"/rn=1787288154857&list=gb_qqq,gb_spy,gb_dia",Completed,200,GET,application/javascript; charset=GB18030,WeChatAppEx Helper,127.0.0.1:49432,hq.sinajs.cn - ::1:7892,12:55:54.875,12:55:54.875,1,12:55:54.938,12:55:54.938,0,63,12:55:54.938,0,981,0,491,,hq.sinajs.cn - ::1:7892,Proxyman CA,hq.sinajs.cn,
463,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=133.USDCNH&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49338,push2delay.eastmoney.com - ::1:7892,12:55:54.875,12:55:54.875,0,12:55:54.921,12:55:54.921,0,46,12:55:54.921,0,292,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
461,"https://push2delay.eastmoney.com/api/qt/ulist.np/get?&ut=fa5fd1943c7b386f172d6893dbfba10b&invt=2&fltt=2&secids=105.NVDA,105.AAPL,105.MSFT,105.AVGO,105.MU,105.AMD,105.INTC,105.AMAT,105.LRCX,105.CSCO&fields=f12,f13,f3",push2delay.eastmoney.com,/api/qt/ulist.np/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49335,push2delay.eastmoney.com - ::1:7892,12:55:54.592,12:55:54.592,0,12:55:55.647,12:55:55.647,0,1055,12:55:55.647,0,459,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
460,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=133.USDCNH&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49336,push2delay.eastmoney.com - ::1:7892,12:55:54.138,12:55:54.138,0,12:55:54.152,12:55:54.152,0,15,12:55:54.152,0,292,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
459,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=100.TWII&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49338,push2delay.eastmoney.com - ::1:7892,12:55:54.137,12:55:54.137,0,12:55:54.152,12:55:54.152,0,15,12:55:54.152,0,307,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
458,https://qt.gtimg.cn/q=sz159605,qt.gtimg.cn,/q=sz159605,Completed,200,GET,text/html; charset=GBK,WeChatAppEx Helper,127.0.0.1:49717,qt.gtimg.cn - ::1:7892,12:55:54.127,12:55:54.127,0,12:55:54.162,12:55:54.162,0,35,12:55:54.162,0,521,0,309,,qt.gtimg.cn - ::1:7892,Proxyman CA,qt.gtimg.cn,
457,https://qt.gtimg.cn/q=sz161128,qt.gtimg.cn,/q=sz161128,Completed,200,GET,text/html; charset=GBK,WeChatAppEx Helper,127.0.0.1:49715,qt.gtimg.cn - ::1:7892,12:55:54.127,12:55:54.127,0,12:55:54.165,12:55:54.165,0,39,12:55:54.165,0,470,0,285,,qt.gtimg.cn - ::1:7892,Proxyman CA,qt.gtimg.cn,
456,https://qt.gtimg.cn/q=sh513050,qt.gtimg.cn,/q=sh513050,Completed,200,GET,text/html; charset=GBK,WeChatAppEx Helper,127.0.0.1:49340,qt.gtimg.cn - ::1:7892,12:55:54.126,12:55:54.126,0,12:55:54.162,12:55:54.162,0,36,12:55:54.162,0,553,0,334,,qt.gtimg.cn - ::1:7892,Proxyman CA,qt.gtimg.cn,
455,https://qt.gtimg.cn/q=sz159941,qt.gtimg.cn,/q=sz159941,Completed,200,GET,text/html; charset=GBK,WeChatAppEx Helper,127.0.0.1:49716,qt.gtimg.cn - ::1:7892,12:55:54.126,12:55:54.126,0,12:55:54.165,12:55:54.165,0,39,12:55:54.165,0,526,0,304,,qt.gtimg.cn - ::1:7892,Proxyman CA,qt.gtimg.cn,
454,https://qt.gtimg.cn/q=sh513100,qt.gtimg.cn,/q=sh513100,Completed,200,GET,text/html; charset=GBK,WeChatAppEx Helper,127.0.0.1:49719,qt.gtimg.cn - ::1:7892,12:55:54.126,12:55:54.126,0,12:55:54.166,12:55:54.166,0,40,12:55:54.166,0,522,0,309,,qt.gtimg.cn - ::1:7892,Proxyman CA,qt.gtimg.cn,
453,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=1.000941&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49337,push2delay.eastmoney.com - ::1:7892,12:55:54.126,12:55:54.127,0,12:55:54.145,12:55:54.145,0,18,12:55:54.145,0,294,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
452,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=1.000905&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49336,push2delay.eastmoney.com - ::1:7892,12:55:54.116,12:55:54.116,0,12:55:54.129,12:55:54.129,0,13,12:55:54.129,0,294,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
451,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=0.399610&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49338,push2delay.eastmoney.com - ::1:7892,12:55:54.116,12:55:54.116,0,12:55:54.135,12:55:54.135,0,19,12:55:54.135,0,299,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
450,https://fund.eastmoney.com/pingzhongdata/161128.js,fund.eastmoney.com,/pingzhongdata/161128.js,Completed,200,GET,application/javascript,WeChatAppEx Helper,127.0.0.1:50172,fund.eastmoney.com - ::1:7892,12:55:54.108,12:55:54.108,0,12:55:54.127,12:55:54.145,18,36,12:55:54.145,0,363365,0,72958,,fund.eastmoney.com - ::1:7892,Proxyman CA,fund.eastmoney.com,
449,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=0.399006&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49337,push2delay.eastmoney.com - ::1:7892,12:55:54.096,12:55:54.096,0,12:55:54.115,12:55:54.115,0,19,12:55:54.115,0,301,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
448,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=1.000300&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49339,push2delay.eastmoney.com - ::1:7892,12:55:54.096,12:55:54.096,0,12:55:54.115,12:55:54.115,0,19,12:55:54.115,0,296,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
447,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=100.KS11&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49336,push2delay.eastmoney.com - ::1:7892,12:55:54.096,12:55:54.096,0,12:55:54.115,12:55:54.115,0,19,12:55:54.115,0,284,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
445,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=124.HSTECH&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49338,push2delay.eastmoney.com - ::1:7892,12:55:54.092,12:55:54.092,0,12:55:54.115,12:55:54.115,0,24,12:55:54.115,0,305,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
446,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=100.N225&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49711,push2delay.eastmoney.com - ::1:7892,12:55:54.092,12:55:54.092,0,12:55:54.115,12:55:54.115,0,24,12:55:54.115,0,285,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
444,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=100.HSCEI&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49335,push2delay.eastmoney.com - ::1:7892,12:55:54.089,12:55:54.089,0,12:55:54.573,12:55:54.574,1,485,12:55:54.574,0,300,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
443,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=100.HSI&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49336,push2delay.eastmoney.com - ::1:7892,12:55:54.082,12:55:54.082,0,12:55:54.094,12:55:54.094,0,12,12:55:54.094,0,305,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
442,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=105.SPY&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,text/plain,WeChatAppEx Helper,127.0.0.1:49338,push2delay.eastmoney.com - ::1:7892,12:55:54.070,12:55:54.070,0,12:55:54.091,12:55:54.091,0,21,12:55:54.091,0,91,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
441,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=105.QQQ&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49337,push2delay.eastmoney.com - ::1:7892,12:55:54.070,12:55:54.070,0,12:55:54.091,12:55:54.091,0,21,12:55:54.091,0,306,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
440,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=100.NDX&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49339,push2delay.eastmoney.com - ::1:7892,12:55:54.070,12:55:54.070,0,12:55:54.091,12:55:54.091,0,21,12:55:54.091,0,296,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
439,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=103.YM00Y&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49711,push2delay.eastmoney.com - ::1:7892,12:55:54.070,12:55:54.070,0,12:55:54.091,12:55:54.091,0,21,12:55:54.091,0,296,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
438,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=103.ES00Y&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49336,push2delay.eastmoney.com - ::1:7892,12:55:54.070,12:55:54.070,0,12:55:54.081,12:55:54.082,0,12,12:55:54.082,0,289,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
437,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=103.NQ00Y&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49335,push2delay.eastmoney.com - ::1:7892,12:55:54.069,12:55:54.069,0,12:55:54.085,12:55:54.085,0,16,12:55:54.085,0,297,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
435,https://fundmobapi.eastmoney.com/FundMNewApi/FundMNInverstPosition?product=EFund&plat=Iphone&deviceid=efundlite&version=6.5.5&appType=ttjj&MobileKey=efundlite&FCODE=161128,fundmobapi.eastmoney.com,/FundMNewApi/FundMNInverstPosition,Completed,200,GET,application/json; charset=utf-8,WeChatAppEx Helper,127.0.0.1:50171,fundmobapi.eastmoney.com - ::1:7892,12:55:54.069,12:55:54.069,0,12:55:54.085,12:55:54.085,0,16,12:55:54.085,0,2094,0,0,,fundmobapi.eastmoney.com - ::1:7892,Proxyman CA,fundmobapi.eastmoney.com,
436,https://fund.eastmoney.com/pingzhongdata/161128.js,fund.eastmoney.com,/pingzhongdata/161128.js,Completed,200,GET,application/javascript,WeChatAppEx Helper,127.0.0.1:50192,fund.eastmoney.com - ::1:7892,12:55:54.069,12:55:54.069,0,12:55:54.107,12:55:54.120,12,51,12:55:54.120,0,363365,0,72958,,fund.eastmoney.com - ::1:7892,Proxyman CA,fund.eastmoney.com,
434,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=105.SPY&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,text/plain,WeChatAppEx Helper,127.0.0.1:49336,push2delay.eastmoney.com - ::1:7892,12:55:53.893,12:55:53.893,0,12:55:53.905,12:55:53.905,0,13,12:55:53.905,0,91,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
433,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=105.QQQ&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49336,push2delay.eastmoney.com - ::1:7892,12:55:53.878,12:55:53.878,0,12:55:53.892,12:55:53.892,0,14,12:55:53.892,0,306,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
432,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=103.YM00Y&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49711,push2delay.eastmoney.com - ::1:7892,12:55:53.878,12:55:53.878,0,12:55:53.898,12:55:53.898,0,20,12:55:53.898,0,296,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
431,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=103.ES00Y&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49337,push2delay.eastmoney.com - ::1:7892,12:55:53.878,12:55:53.878,0,12:55:53.896,12:55:53.896,0,18,12:55:53.896,0,289,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
430,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=103.NQ00Y&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49338,push2delay.eastmoney.com - ::1:7892,12:55:53.878,12:55:53.878,0,12:55:53.896,12:55:53.896,0,18,12:55:53.896,0,297,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
429,"https://qt.gtimg.cn/q=sh000001,sz399001,sz399006,sz000688",qt.gtimg.cn,"/q=sh000001,sz399001,sz399006,sz000688",Completed,200,GET,text/html; charset=GBK,WeChatAppEx Helper,127.0.0.1:49719,qt.gtimg.cn - ::1:7892,12:55:53.877,12:55:53.878,0,12:55:53.921,12:55:53.921,0,44,12:55:53.921,0,1898,0,848,,qt.gtimg.cn - ::1:7892,Proxyman CA,qt.gtimg.cn,
428,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=133.USDCNH&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49339,push2delay.eastmoney.com - ::1:7892,12:55:53.877,12:55:53.878,0,12:55:53.896,12:55:53.896,0,19,12:55:53.896,0,292,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
427,"https://hq.sinajs.cn/rn=1787288153861&list=gb_qqq,gb_spy,gb_dia",hq.sinajs.cn,"/rn=1787288153861&list=gb_qqq,gb_spy,gb_dia",Completed,200,GET,application/javascript; charset=GB18030,WeChatAppEx Helper,127.0.0.1:49432,hq.sinajs.cn - ::1:7892,12:55:53.877,12:55:53.878,1,12:55:53.910,12:55:53.910,0,33,12:55:53.910,0,981,0,491,,hq.sinajs.cn - ::1:7892,Proxyman CA,hq.sinajs.cn,
426,"https://push2delay.eastmoney.com/api/qt/ulist.np/get?&ut=fa5fd1943c7b386f172d6893dbfba10b&invt=2&fltt=2&secids=105.AAPL,105.NVDA,105.GOOGL,105.AVGO,105.MSFT,105.AMZN,105.WDC,105.LRCX,106.LLY,105.TSLA&fields=f12,f13,f3",push2delay.eastmoney.com,/api/qt/ulist.np/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49335,push2delay.eastmoney.com - ::1:7892,12:55:53.587,12:55:53.588,0,12:55:54.046,12:55:54.046,0,459,12:55:54.046,0,463,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
425,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=133.USDCNH&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49335,push2delay.eastmoney.com - ::1:7892,12:55:53.543,12:55:53.543,0,12:55:53.561,12:55:53.561,0,18,12:55:53.561,0,292,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
424,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=103.YM00Y&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49339,push2delay.eastmoney.com - ::1:7892,12:55:52.866,12:55:52.866,0,12:55:52.903,12:55:52.903,0,37,12:55:52.903,0,296,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
423,"https://push2delay.eastmoney.com/api/qt/stock/get?fltt=2&invt=2&secid=105.QQQ&fields=f43,f44,f45,f46,f47,f48,f50,f57,f58,f60,f86,f107,f152,f169,f170",push2delay.eastmoney.com,/api/qt/stock/get,Completed,200,GET,application/json; charset=UTF-8,WeChatAppEx Helper,127.0.0.1:49337,push2delay.eastmoney.com - ::1:7892,12:55:52.866,12:55:52.866,0,12:55:52.903,12:55:52.903,0,37,12:55:52.903,0,306,0,0,,push2delay.eastmoney.com - ::1:7892,Proxyman CA,push2delay.eastmoney.com,
